interview_id,brand_name,perception_category,perception_value,sentiment,quote,transcript_id,created_at,brand_id
P13,Sunlight,กลิ่นหอม,Sunlight สูตรธรรมชาติค่ะ หรือไม่ก็แบรนด์ญี่ปุ่นบางตัว แต่ Sunlight หาง่าย ใช้จริงก็ดีด้วย,Positive,Sunlight สูตรธรรมชาติค่ะ หรือไม่ก็แบรนด์ญี่ปุ่นบางตัว แต่ Sunlight หาง่าย ใช้จริงก็ดีด้วย,330,2025-12-12T19:18:00.722942,4
P13,Sunlight,แพ็กเกจ / ขวด / ดีไซน์,ตอนนี้ใช้ Sunlight ค่ะ แต่ไม่ใช่ทุกสูตรนะคะ ต้องเป็นขวดโทนสีขาว-เหลืองแบบเลมอนหรือสูตรธรรมชาติ เพราะ,Positive,ตอนนี้ใช้ Sunlight ค่ะ แต่ไม่ใช่ทุกสูตรนะคะ ต้องเป็นขวดโทนสีขาว-เหลืองแบบเลมอนหรือสูตรธรรมชาติ เพราะเข้ากับบ้านค่ะ (หัวเราะ),312,2025-12-12T19:18:00.722942,4
P13,Sunlight,แพ็กเกจ / ขวด / ดีไซน์,เคยค่ะ ตอนอยู่บ้านแม่ ใช้ดีมาก ล้างมันออกหมดเลย แต่กลิ่นกับแพ็กเกจมันไม่เข้ากับครัวเรา (หัวเราะ) มัน,Mixed,เคยค่ะ ตอนอยู่บ้านแม่ ใช้ดีมาก ล้างมันออกหมดเลย แต่กลิ่นกับแพ็กเกจมันไม่เข้ากับครัวเรา (หัวเราะ) มันดูอุตสาหกรรมไปหน่อย,318,2025-12-12T19:18:00.722942,4
P13,Sunlight,ขจัดคราบมัน,เคยค่ะ ตอนอยู่บ้านแม่ ใช้ดีมาก ล้างมันออกหมดเลย แต่กลิ่นกับแพ็กเกจมันไม่เข้ากับครัวเรา (หัวเราะ) มัน,Mixed,เคยค่ะ ตอนอยู่บ้านแม่ ใช้ดีมาก ล้างมันออกหมดเลย แต่กลิ่นกับแพ็กเกจมันไม่เข้ากับครัวเรา (หัวเราะ) มันดูอุตสาหกรรมไปหน่อย,318,2025-12-12T19:18:00.722942,4
P13,Sunlight,ขจัดคราบมัน,Sunlight จะพูดในเชิง lifestyle friendly ค่ะ “กลิ่นดี เข้ากับบ้าน” ส่วน LiponF จะพูดว่า “สูตรเข้มข้น ,Positive,Sunlight จะพูดในเชิง lifestyle friendly ค่ะ “กลิ่นดี เข้ากับบ้าน” ส่วน LiponF จะพูดว่า “สูตรเข้มข้น ล้างมันออกดี” แต่จะไม่เน้นภาพ เพราะไม่เข้ากับ mood,326,2025-12-12T19:18:00.722942,4
P13,Sunlight,คุ้มค่า / ประหยัด,Sunlight สูตรธรรมชาติค่ะ หรือไม่ก็แบรนด์ญี่ปุ่นบางตัว แต่ Sunlight หาง่าย ใช้จริงก็ดีด้วย,Positive,Sunlight สูตรธรรมชาติค่ะ หรือไม่ก็แบรนด์ญี่ปุ่นบางตัว แต่ Sunlight หาง่าย ใช้จริงก็ดีด้วย,330,2025-12-12T19:18:00.722942,4
P13,Sunlight,ปลอดภัย / ไม่มีสารตกค้าง,Sunlight สูตรธรรมชาติค่ะ หรือไม่ก็แบรนด์ญี่ปุ่นบางตัว แต่ Sunlight หาง่าย ใช้จริงก็ดีด้วย,Positive,Sunlight สูตรธรรมชาติค่ะ หรือไม่ก็แบรนด์ญี่ปุ่นบางตัว แต่ Sunlight หาง่าย ใช้จริงก็ดีด้วย,330,2025-12-12T19:18:00.722942,4
P13,Organic,แพ็กเกจ / ขวด / ดีไซน์,มากค่ะ ถ้ามีแบรนด์ที่กล้าทำขวดเรียบ ๆ สีขาว-เทา แล้วเน้นคำว่า natural หรือ sustainable จะน่าสนใจมาก ,Positive,มากค่ะ ถ้ามีแบรนด์ที่กล้าทำขวดเรียบ ๆ สีขาว-เทา แล้วเน้นคำว่า natural หรือ sustainable จะน่าสนใจมาก โดยเฉพาะคนรุ่นใหม่ที่มองของใช้เป็นส่วนหนึ่งของบ้าน ไม่ใช่แค่ของใช้,322,2025-12-12T19:18:00.722942,3
P13,Organic,สิ่งแวดล้อม,มากค่ะ ถ้ามีแบรนด์ที่กล้าทำขวดเรียบ ๆ สีขาว-เทา แล้วเน้นคำว่า natural หรือ sustainable จะน่าสนใจมาก ,Positive,มากค่ะ ถ้ามีแบรนด์ที่กล้าทำขวดเรียบ ๆ สีขาว-เทา แล้วเน้นคำว่า natural หรือ sustainable จะน่าสนใจมาก โดยเฉพาะคนรุ่นใหม่ที่มองของใช้เป็นส่วนหนึ่งของบ้าน ไม่ใช่แค่ของใช้,322,2025-12-12T19:18:00.722942,3
P13,LiponF,กลิ่นหอม,Sunlight จะพูดในเชิง lifestyle friendly ค่ะ “กลิ่นดี เข้ากับบ้าน” ส่วน LiponF จะพูดว่า “สูตรเข้มข้น ,Neutral,Sunlight จะพูดในเชิง lifestyle friendly ค่ะ “กลิ่นดี เข้ากับบ้าน” ส่วน LiponF จะพูดว่า “สูตรเข้มข้น ล้างมันออกดี” แต่จะไม่เน้นภาพ เพราะไม่เข้ากับ mood,326,2025-12-12T19:18:00.722942,1
P13,LiponF,ขจัดคราบมัน,Sunlight จะพูดในเชิง lifestyle friendly ค่ะ “กลิ่นดี เข้ากับบ้าน” ส่วน LiponF จะพูดว่า “สูตรเข้มข้น ,Positive,Sunlight จะพูดในเชิง lifestyle friendly ค่ะ “กลิ่นดี เข้ากับบ้าน” ส่วน LiponF จะพูดว่า “สูตรเข้มข้น ล้างมันออกดี” แต่จะไม่เน้นภาพ เพราะไม่เข้ากับ mood,326,2025-12-12T19:18:00.722942,1
P14,Sunlight,ราคา,ที่นี่ส่วนใหญ่ใช้ Sunlight ครับ เพราะมันมีขายทั่วไป ในซูเปอร์มาร์เก็ต ทุกคนในหอรู้จัก และราคากลาง ๆ ,Positive,ที่นี่ส่วนใหญ่ใช้ Sunlight ครับ เพราะมันมีขายทั่วไป ในซูเปอร์มาร์เก็ต ทุกคนในหอรู้จัก และราคากลาง ๆ ไม่แพง,332,2025-12-12T19:19:22.032121,4
P14,Sunlight,คุ้มค่า / ประหยัด,ที่นี่ส่วนใหญ่ใช้ Sunlight ครับ เพราะมันมีขายทั่วไป ในซูเปอร์มาร์เก็ต ทุกคนในหอรู้จัก และราคากลาง ๆ ,Positive,ที่นี่ส่วนใหญ่ใช้ Sunlight ครับ เพราะมันมีขายทั่วไป ในซูเปอร์มาร์เก็ต ทุกคนในหอรู้จัก และราคากลาง ๆ ไม่แพง,332,2025-12-12T19:19:22.032121,4
P14,Sunlight,คุ้มค่า / ประหยัด,ตอนอยู่ไทยเคยครับ เข้มข้นมาก ล้างหม้อทอดได้สบาย แต่ที่นี่ไม่เห็นขาย ถ้ามีคงใช้แน่เพราะคุ้มกว่า,Positive,ตอนอยู่ไทยเคยครับ เข้มข้นมาก ล้างหม้อทอดได้สบาย แต่ที่นี่ไม่เห็นขาย ถ้ามีคงใช้แน่เพราะคุ้มกว่า,342,2025-12-12T19:19:22.032121,4
P14,Sunlight,คุ้มค่า / ประหยัด,บอกว่า Sunlight เลย หาซื้อง่าย ทุกคนใช้ได้ ไม่แรง ไม่เปลืองน้ำ,Positive,บอกว่า Sunlight เลย หาซื้อง่าย ทุกคนใช้ได้ ไม่แรง ไม่เปลืองน้ำ,354,2025-12-12T19:19:22.032121,4
P14,Sunlight,กลิ่นหอม,รู้จักอยู่แล้ว ที่ไทยก็เคยใช้ พอมาเห็นที่นี่เลยรู้สึกคุ้น แบบไม่ต้องคิดเยอะ กลิ่นก็เหมือนเดิมเลย (หั,Positive,รู้จักอยู่แล้ว ที่ไทยก็เคยใช้ พอมาเห็นที่นี่เลยรู้สึกคุ้น แบบไม่ต้องคิดเยอะ กลิ่นก็เหมือนเดิมเลย (หัวเราะ),334,2025-12-12T19:19:22.032121,4
P14,Sunlight,กลิ่นหอม,ชอบครับ เขาบอกว่ากลิ่นมันสะอาด ไม่แรง ของบางแบรนด์ที่นี่กลิ่นฟลอรัลจัด จนเพื่อนคนยุโรปบ่น แต่ Sunlig,Positive,ชอบครับ เขาบอกว่ากลิ่นมันสะอาด ไม่แรง ของบางแบรนด์ที่นี่กลิ่นฟลอรัลจัด จนเพื่อนคนยุโรปบ่น แต่ Sunlight เลมอนนี่โอเคกับทุกคน,336,2025-12-12T19:19:22.032121,4
P14,Sunlight,กลิ่นหอม,แบรนด์ท้องถิ่นบางตัวเน้นกลิ่นหอมแรงๆ แต่ Sunlight ดูสมดุลกว่า สะอาด หอมแบบธรรมชาติ เหมาะกับหอที่มีคน,Positive,แบรนด์ท้องถิ่นบางตัวเน้นกลิ่นหอมแรงๆ แต่ Sunlight ดูสมดุลกว่า สะอาด หอมแบบธรรมชาติ เหมาะกับหอที่มีคนหลายเชื้อชาติ,344,2025-12-12T19:19:22.032121,4
P14,Sunlight,กลิ่นหอม,เขาชอบ Sunlight เพราะไม่เหลือกลิ่นบนแก้วกาแฟ บางแบรนด์กลิ่นติดจาน เพื่อนบ่นเลยว่าเหมือนกินกาแฟผสมสบู,Positive,เขาชอบ Sunlight เพราะไม่เหลือกลิ่นบนแก้วกาแฟ บางแบรนด์กลิ่นติดจาน เพื่อนบ่นเลยว่าเหมือนกินกาแฟผสมสบู่ (หัวเราะ),348,2025-12-12T19:19:22.032121,4
P14,Sunlight,ขจัดคราบมัน,ตอนอยู่ไทยเคยครับ เข้มข้นมาก ล้างหม้อทอดได้สบาย แต่ที่นี่ไม่เห็นขาย ถ้ามีคงใช้แน่เพราะคุ้มกว่า,Positive,ตอนอยู่ไทยเคยครับ เข้มข้นมาก ล้างหม้อทอดได้สบาย แต่ที่นี่ไม่เห็นขาย ถ้ามีคงใช้แน่เพราะคุ้มกว่า,342,2025-12-12T19:19:22.032121,4
P14,Sunlight,ขจัดคราบมัน,แบรนด์ท้องถิ่นบางตัวเน้นกลิ่นหอมแรงๆ แต่ Sunlight ดูสมดุลกว่า สะอาด หอมแบบธรรมชาติ เหมาะกับหอที่มีคน,Positive,แบรนด์ท้องถิ่นบางตัวเน้นกลิ่นหอมแรงๆ แต่ Sunlight ดูสมดุลกว่า สะอาด หอมแบบธรรมชาติ เหมาะกับหอที่มีคนหลายเชื้อชาติ,344,2025-12-12T19:19:22.032121,4
P14,Sunlight,ปลอดภัย / ไม่มีสารตกค้าง,แบรนด์ท้องถิ่นบางตัวเน้นกลิ่นหอมแรงๆ แต่ Sunlight ดูสมดุลกว่า สะอาด หอมแบบธรรมชาติ เหมาะกับหอที่มีคน,Positive,แบรนด์ท้องถิ่นบางตัวเน้นกลิ่นหอมแรงๆ แต่ Sunlight ดูสมดุลกว่า สะอาด หอมแบบธรรมชาติ เหมาะกับหอที่มีคนหลายเชื้อชาติ,344,2025-12-12T19:19:22.032121,4
P14,Sunlight,ปลอดภัย / ไม่มีสารตกค้าง,เขาชอบ Sunlight เพราะไม่เหลือกลิ่นบนแก้วกาแฟ บางแบรนด์กลิ่นติดจาน เพื่อนบ่นเลยว่าเหมือนกินกาแฟผสมสบู,Positive,เขาชอบ Sunlight เพราะไม่เหลือกลิ่นบนแก้วกาแฟ บางแบรนด์กลิ่นติดจาน เพื่อนบ่นเลยว่าเหมือนกินกาแฟผสมสบู่ (หัวเราะ),348,2025-12-12T19:19:22.032121,4
P14,Sunlight,ล้างออกง่าย,บอกว่า Sunlight เลย หาซื้อง่าย ทุกคนใช้ได้ ไม่แรง ไม่เปลืองน้ำ,Positive,บอกว่า Sunlight เลย หาซื้อง่าย ทุกคนใช้ได้ ไม่แรง ไม่เปลืองน้ำ,354,2025-12-12T19:19:22.032121,4
P15,Sunlight,มือไม่แห้ง / อ่อนโยนต่อมือ,ตอนนี้ใช้ Sunlight สูตรอ่อนโยนต่อมือค่ะ เคยลองหลายยี่ห้อแต่ส่วนใหญ่จะทำให้มือแห้ง แพ้ง่ายมาก,Positive,ตอนนี้ใช้ Sunlight สูตรอ่อนโยนต่อมือค่ะ เคยลองหลายยี่ห้อแต่ส่วนใหญ่จะทำให้มือแห้ง แพ้ง่ายมาก,356,2025-12-12T19:20:45.902499,4
P15,Sunlight,มือไม่แห้ง / อ่อนโยนต่อมือ,Sunlight สูตรอ่อนโยนมันฟองไม่เยอะ ล้างง่าย ไม่รู้สึกคันหลังล้าง แล้วกลิ่นหอมสะอาดแบบธรรมชาติ รู้สึกส,Positive,Sunlight สูตรอ่อนโยนมันฟองไม่เยอะ ล้างง่าย ไม่รู้สึกคันหลังล้าง แล้วกลิ่นหอมสะอาดแบบธรรมชาติ รู้สึกสบายใจเวลาล้าง,364,2025-12-12T19:20:45.902499,4
P15,Sunlight,มือไม่แห้ง / อ่อนโยนต่อมือ,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,Positive,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,374,2025-12-12T19:20:45.902499,4
P15,Sunlight,มือไม่แห้ง / อ่อนโยนต่อมือ,บอกให้ลองสูตรอ่อนโยนของ Sunlight ค่ะ หรือพวกแบรนด์ออร์แกนิก ถ้าไม่กลัวเปลืองหน่อย มือจะสบายกว่าเยอะ,Positive,บอกให้ลองสูตรอ่อนโยนของ Sunlight ค่ะ หรือพวกแบรนด์ออร์แกนิก ถ้าไม่กลัวเปลืองหน่อย มือจะสบายกว่าเยอะ,376,2025-12-12T19:20:45.902499,4
P15,Sunlight,แพ้ง่าย,ตอนนี้ใช้ Sunlight สูตรอ่อนโยนต่อมือค่ะ เคยลองหลายยี่ห้อแต่ส่วนใหญ่จะทำให้มือแห้ง แพ้ง่ายมาก,Negative,ตอนนี้ใช้ Sunlight สูตรอ่อนโยนต่อมือค่ะ เคยลองหลายยี่ห้อแต่ส่วนใหญ่จะทำให้มือแห้ง แพ้ง่ายมาก,356,2025-12-12T19:20:45.902499,4
P15,Sunlight,กลิ่นหอม,Sunlight สูตรอ่อนโยนมันฟองไม่เยอะ ล้างง่าย ไม่รู้สึกคันหลังล้าง แล้วกลิ่นหอมสะอาดแบบธรรมชาติ รู้สึกส,Positive,Sunlight สูตรอ่อนโยนมันฟองไม่เยอะ ล้างง่าย ไม่รู้สึกคันหลังล้าง แล้วกลิ่นหอมสะอาดแบบธรรมชาติ รู้สึกสบายใจเวลาล้าง,364,2025-12-12T19:20:45.902499,4
P15,Sunlight,ล้างออกง่าย,Sunlight สูตรอ่อนโยนมันฟองไม่เยอะ ล้างง่าย ไม่รู้สึกคันหลังล้าง แล้วกลิ่นหอมสะอาดแบบธรรมชาติ รู้สึกส,Positive,Sunlight สูตรอ่อนโยนมันฟองไม่เยอะ ล้างง่าย ไม่รู้สึกคันหลังล้าง แล้วกลิ่นหอมสะอาดแบบธรรมชาติ รู้สึกสบายใจเวลาล้าง,364,2025-12-12T19:20:45.902499,4
P15,Sunlight,ล้างออกง่าย,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,Positive,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,374,2025-12-12T19:20:45.902499,4
P15,Sunlight,ฟอง,Sunlight สูตรอ่อนโยนมันฟองไม่เยอะ ล้างง่าย ไม่รู้สึกคันหลังล้าง แล้วกลิ่นหอมสะอาดแบบธรรมชาติ รู้สึกส,Positive,Sunlight สูตรอ่อนโยนมันฟองไม่เยอะ ล้างง่าย ไม่รู้สึกคันหลังล้าง แล้วกลิ่นหอมสะอาดแบบธรรมชาติ รู้สึกสบายใจเวลาล้าง,364,2025-12-12T19:20:45.902499,4
P15,Sunlight,ขจัดคราบมัน,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,Positive,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,374,2025-12-12T19:20:45.902499,4
P15,Sunlight,คุ้มค่า / ประหยัด,บอกให้ลองสูตรอ่อนโยนของ Sunlight ค่ะ หรือพวกแบรนด์ออร์แกนิก ถ้าไม่กลัวเปลืองหน่อย มือจะสบายกว่าเยอะ,Positive,บอกให้ลองสูตรอ่อนโยนของ Sunlight ค่ะ หรือพวกแบรนด์ออร์แกนิก ถ้าไม่กลัวเปลืองหน่อย มือจะสบายกว่าเยอะ,376,2025-12-12T19:20:45.902499,4
P15,Sunlight,สิ่งแวดล้อม,บอกให้ลองสูตรอ่อนโยนของ Sunlight ค่ะ หรือพวกแบรนด์ออร์แกนิก ถ้าไม่กลัวเปลืองหน่อย มือจะสบายกว่าเยอะ,Positive,บอกให้ลองสูตรอ่อนโยนของ Sunlight ค่ะ หรือพวกแบรนด์ออร์แกนิก ถ้าไม่กลัวเปลืองหน่อย มือจะสบายกว่าเยอะ,376,2025-12-12T19:20:45.902499,4
P15,LiponF,ขจัดคราบมัน,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,Positive,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,374,2025-12-12T19:20:45.902499,1
P15,LiponF,มือไม่แห้ง / อ่อนโยนต่อมือ,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,Positive,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,374,2025-12-12T19:20:45.902499,1
P15,LiponF,ล้างออกง่าย,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,Positive,LiponF = เข้มข้น ล้างมันดี แต่แรง Sunlight = อ่อนโยน ใช้ง่าย เหมาะกับผู้หญิงทำงานแบบเรา,374,2025-12-12T19:20:45.902499,1
P16,Sunlight,ปลอดภัย / ไม่มีสารตกค้าง,ตอนนี้ใช้ของ Sunlight สูตรออร์แกนิกค่ะ แต่ไม่ใช่สูตรปกติ เพราะต้องใช้ล้างขวดนมลูกด้วย ต้องแน่ใจว่าไม,Positive,ตอนนี้ใช้ของ Sunlight สูตรออร์แกนิกค่ะ แต่ไม่ใช่สูตรปกติ เพราะต้องใช้ล้างขวดนมลูกด้วย ต้องแน่ใจว่าไม่เหลือสารตกค้าง,378,2025-12-12T19:21:53.413583,4
P16,Sunlight,ปลอดภัย / ไม่มีสารตกค้าง,เคยลองแบรนด์สำหรับเด็กโดยเฉพาะค่ะ แต่ราคาสูงมาก พอมาเจอ Sunlight สูตรธรรมชาติก็รู้สึกว่าเป็นจุดกลางท,Positive,เคยลองแบรนด์สำหรับเด็กโดยเฉพาะค่ะ แต่ราคาสูงมาก พอมาเจอ Sunlight สูตรธรรมชาติก็รู้สึกว่าเป็นจุดกลางที่ดี สะอาด แต่ยังปลอดภัย,382,2025-12-12T19:21:53.413583,4
P16,Sunlight,ปลอดภัย / ไม่มีสารตกค้าง,เคยตอนก่อนมีลูกค่ะ ล้างมันดีมาก แต่แรงไปสำหรับขวดนม รู้สึกกลัวสารตกค้างเลยเปลี่ยน,Negative,เคยตอนก่อนมีลูกค่ะ ล้างมันดีมาก แต่แรงไปสำหรับขวดนม รู้สึกกลัวสารตกค้างเลยเปลี่ยน,388,2025-12-12T19:21:53.413583,4
P16,Sunlight,ปลอดภัย / ไม่มีสารตกค้าง,บอกว่า Sunlight สูตรออร์แกนิกค่ะ เพราะใช้กับขวดนมได้ สะอาด ปลอดภัย ราคากลางๆ ไม่ต้องซื้อสองแบบ,Positive,บอกว่า Sunlight สูตรออร์แกนิกค่ะ เพราะใช้กับขวดนมได้ สะอาด ปลอดภัย ราคากลางๆ ไม่ต้องซื้อสองแบบ,396,2025-12-12T19:21:53.413583,4
P16,Sunlight,สิ่งแวดล้อม,ตอนนี้ใช้ของ Sunlight สูตรออร์แกนิกค่ะ แต่ไม่ใช่สูตรปกติ เพราะต้องใช้ล้างขวดนมลูกด้วย ต้องแน่ใจว่าไม,Positive,ตอนนี้ใช้ของ Sunlight สูตรออร์แกนิกค่ะ แต่ไม่ใช่สูตรปกติ เพราะต้องใช้ล้างขวดนมลูกด้วย ต้องแน่ใจว่าไม่เหลือสารตกค้าง,378,2025-12-12T19:21:53.413583,4
P16,Sunlight,คุ้มค่า / ประหยัด,เคยลองแบรนด์สำหรับเด็กโดยเฉพาะค่ะ แต่ราคาสูงมาก พอมาเจอ Sunlight สูตรธรรมชาติก็รู้สึกว่าเป็นจุดกลางท,Positive,เคยลองแบรนด์สำหรับเด็กโดยเฉพาะค่ะ แต่ราคาสูงมาก พอมาเจอ Sunlight สูตรธรรมชาติก็รู้สึกว่าเป็นจุดกลางที่ดี สะอาด แต่ยังปลอดภัย,382,2025-12-12T19:21:53.413583,4
P16,Sunlight,คุ้มค่า / ประหยัด,บอกว่า Sunlight สูตรออร์แกนิกค่ะ เพราะใช้กับขวดนมได้ สะอาด ปลอดภัย ราคากลางๆ ไม่ต้องซื้อสองแบบ,Positive,บอกว่า Sunlight สูตรออร์แกนิกค่ะ เพราะใช้กับขวดนมได้ สะอาด ปลอดภัย ราคากลางๆ ไม่ต้องซื้อสองแบบ,396,2025-12-12T19:21:53.413583,4
P16,Sunlight,ขจัดคราบมัน,เคยลองแบรนด์สำหรับเด็กโดยเฉพาะค่ะ แต่ราคาสูงมาก พอมาเจอ Sunlight สูตรธรรมชาติก็รู้สึกว่าเป็นจุดกลางท,Positive,เคยลองแบรนด์สำหรับเด็กโดยเฉพาะค่ะ แต่ราคาสูงมาก พอมาเจอ Sunlight สูตรธรรมชาติก็รู้สึกว่าเป็นจุดกลางที่ดี สะอาด แต่ยังปลอดภัย,382,2025-12-12T19:21:53.413583,4
P16,Sunlight,มือไม่แห้ง / อ่อนโยนต่อมือ,เคยตอนก่อนมีลูกค่ะ ล้างมันดีมาก แต่แรงไปสำหรับขวดนม รู้สึกกลัวสารตกค้างเลยเปลี่ยน,Mixed,เคยตอนก่อนมีลูกค่ะ ล้างมันดีมาก แต่แรงไปสำหรับขวดนม รู้สึกกลัวสารตกค้างเลยเปลี่ยน,388,2025-12-12T19:21:53.413583,4
P16,Sunlight,ราคา,บอกว่า Sunlight สูตรออร์แกนิกค่ะ เพราะใช้กับขวดนมได้ สะอาด ปลอดภัย ราคากลางๆ ไม่ต้องซื้อสองแบบ,Positive,บอกว่า Sunlight สูตรออร์แกนิกค่ะ เพราะใช้กับขวดนมได้ สะอาด ปลอดภัย ราคากลางๆ ไม่ต้องซื้อสองแบบ,396,2025-12-12T19:21:53.413583,4
P17,LiponF,ขจัดคราบมัน,ส่วนใหญ่ใช้ LiponF ค่ะ ซื้อแบบแกลลอนใหญ่ ใช้คุ้ม ล้างจานหม้อแก้วได้หมด ไม่ต้องบีบเยอะ,Positive,ส่วนใหญ่ใช้ LiponF ค่ะ ซื้อแบบแกลลอนใหญ่ ใช้คุ้ม ล้างจานหม้อแก้วได้หมด ไม่ต้องบีบเยอะ,398,2025-12-12T19:23:15.192998,1
P17,LiponF,ขจัดคราบมัน,LiponF = เข้มข้น ล้างมัน คุ้ม Sunlight = กลิ่นดี แต่เหมาะกับบ้านมากกว่า ไม่เหมาะกับงานเร่งๆ แบบคอนโด,Mixed,LiponF = เข้มข้น ล้างมัน คุ้ม Sunlight = กลิ่นดี แต่เหมาะกับบ้านมากกว่า ไม่เหมาะกับงานเร่งๆ แบบคอนโด,416,2025-12-12T19:23:15.192998,1
P17,LiponF,ขจัดคราบมัน,LiponF เลยค่ะ เพราะคุ้ม ล้างมันดี ล้างไว ฟองน้อย,Positive,LiponF เลยค่ะ เพราะคุ้ม ล้างมันดี ล้างไว ฟองน้อย,418,2025-12-12T19:23:15.192998,1
P17,LiponF,คุ้มค่า / ประหยัด,ส่วนใหญ่ใช้ LiponF ค่ะ ซื้อแบบแกลลอนใหญ่ ใช้คุ้ม ล้างจานหม้อแก้วได้หมด ไม่ต้องบีบเยอะ,Positive,ส่วนใหญ่ใช้ LiponF ค่ะ ซื้อแบบแกลลอนใหญ่ ใช้คุ้ม ล้างจานหม้อแก้วได้หมด ไม่ต้องบีบเยอะ,398,2025-12-12T19:23:15.192998,1
P17,LiponF,คุ้มค่า / ประหยัด,เคยค่ะ กลิ่นหอมดีแต่เปลืองกว่า ต้องบีบเยอะ ถึงจะล้างมันออกหมด เลยกลับมาใช้ LiponF,Negative,เคยค่ะ กลิ่นหอมดีแต่เปลืองกว่า ต้องบีบเยอะ ถึงจะล้างมันออกหมด เลยกลับมาใช้ LiponF,402,2025-12-12T19:23:15.192998,1
P17,LiponF,คุ้มค่า / ประหยัด,LiponF = เข้มข้น ล้างมัน คุ้ม Sunlight = กลิ่นดี แต่เหมาะกับบ้านมากกว่า ไม่เหมาะกับงานเร่งๆ แบบคอนโด,Mixed,LiponF = เข้มข้น ล้างมัน คุ้ม Sunlight = กลิ่นดี แต่เหมาะกับบ้านมากกว่า ไม่เหมาะกับงานเร่งๆ แบบคอนโด,416,2025-12-12T19:23:15.192998,1
P17,LiponF,คุ้มค่า / ประหยัด,LiponF เลยค่ะ เพราะคุ้ม ล้างมันดี ล้างไว ฟองน้อย,Positive,LiponF เลยค่ะ เพราะคุ้ม ล้างมันดี ล้างไว ฟองน้อย,418,2025-12-12T19:23:15.192998,1
P17,LiponF,ล้างออกง่าย,ส่วนใหญ่ใช้ LiponF ค่ะ ซื้อแบบแกลลอนใหญ่ ใช้คุ้ม ล้างจานหม้อแก้วได้หมด ไม่ต้องบีบเยอะ,Positive,ส่วนใหญ่ใช้ LiponF ค่ะ ซื้อแบบแกลลอนใหญ่ ใช้คุ้ม ล้างจานหม้อแก้วได้หมด ไม่ต้องบีบเยอะ,398,2025-12-12T19:23:15.192998,1
P17,LiponF,ล้างออกง่าย,เคยค่ะ กลิ่นหอมดีแต่เปลืองกว่า ต้องบีบเยอะ ถึงจะล้างมันออกหมด เลยกลับมาใช้ LiponF,Mixed,เคยค่ะ กลิ่นหอมดีแต่เปลืองกว่า ต้องบีบเยอะ ถึงจะล้างมันออกหมด เลยกลับมาใช้ LiponF,402,2025-12-12T19:23:15.192998,1
P17,LiponF,ล้างออกง่าย,LiponF = เข้มข้น ล้างมัน คุ้ม Sunlight = กลิ่นดี แต่เหมาะกับบ้านมากกว่า ไม่เหมาะกับงานเร่งๆ แบบคอนโด,Mixed,LiponF = เข้มข้น ล้างมัน คุ้ม Sunlight = กลิ่นดี แต่เหมาะกับบ้านมากกว่า ไม่เหมาะกับงานเร่งๆ แบบคอนโด,416,2025-12-12T19:23:15.192998,1
P17,LiponF,กลิ่นหอม,เคยค่ะ กลิ่นหอมดีแต่เปลืองกว่า ต้องบีบเยอะ ถึงจะล้างมันออกหมด เลยกลับมาใช้ LiponF,Mixed,เคยค่ะ กลิ่นหอมดีแต่เปลืองกว่า ต้องบีบเยอะ ถึงจะล้างมันออกหมด เลยกลับมาใช้ LiponF,402,2025-12-12T19:23:15.192998,1
